time,vertex,state,state_id,buffer_occupation,production_step
15,42,working,2,0.0,7
15,67,working,2,0.0,7
15,8,working,2,0.0,8
15,40,working,2,0.0,8
15,57,starved,0,0.0,8
15,9,working,2,0.0,9
15,34,working,2,0.0,9
15,36,working,2,0.0,9
15,61,starved,0,0.0,9
15,10,working,2,0.0,10
15,48,working,2,0.0,10
15,65,working,2,0.0,10
15,73,starved,0,0.0,10
15,11,working,2,0.0,11
15,43,working,2,0.0,11
15,58,working,2,0.0,11
15,68,starved,0,0.0,11
15,12,working,2,0.6666666666666666,12
15,32,working,2,0.3333333333333333,12
15,13,working,2,0.0,13
15,26,starved,0,0.0,13
15,37,starved,0,0.0,13
15,59,starved,0,0.0,13
15,63,starved,0,0.0,13
15,14,working,2,0.0,14
15,31,starved,0,0.0,14
15,35,starved,0,0.0,14
15,54,starved,0,0.0,14
15,56,starved,0,0.0,14
15,15,working,2,0.0,15
15,39,starved,0,0.0,15
15,49,starved,0,0.0,15
15,66,starved,0,0.0,15
15,72,starved,0,0.0,15
15,16,working,2,0.0,16
15,27,working,2,0.0,16
15,17,working,2,0.0,17
15,24,working,2,0.0,17
15,45,starved,0,0.0,17
15,18,working,2,0.0,18
15,55,working,2,0.0,18
15,60,starved,0,0.0,18
15,64,starved,0,0.0,18
15,19,working,2,0.0,19
15,44,working,2,0.0,19
15,53,working,2,0.0,19
15,62,starved,0,0.0,19
15,20,working,2,0.3333333333333333,20
15,47,working,2,0.0,20
15,21,working,2,0.3333333333333333,21
15,38,working,2,0.3333333333333333,21
16,0,working,2,0.0,0
16,71,working,2,0.0,0
16,1,working,2,0.3333333333333333,1
16,29,working,2,0.3333333333333333,1
16,2,working,2,0.0,2
16,25,working,2,0.0,2
16,50,starved,0,0.0,2
16,51,starved,0,0.0,2
16,70,starved,0,0.0,2
16,3,working,2,0.0,3
16,33,working,2,0.0,3
16,4,working,2,0.0,4
16,28,working,2,0.0,4
16,41,working,2,0.0,4
16,52,starved,0,0.0,4
16,69,starved,0,0.0,4
16,5,working,2,0.6666666666666666,5
16,22,working,2,0.3333333333333333,5
16,6,working,2,0.0,6
16,23,starved,0,0.0,6
16,30,starved,0,0.0,6
16,46,starved,0,0.0,6
16,7,working,2,0.0,7
16,42,working,2,0.0,7
16,67,starved,0,0.0,7
16,8,working,2,0.0,8
16,40,working,2,0.0,8
16,57,starved,0,0.0,8
16,9,working,2,0.0,9
16,34,starved,0,0.0,9
16,36,starved,0,0.0,9
16,61,starved,0,0.0,9
16,10,working,2,0.0,10
16,48,starved,0,0.0,10
16,65,starved,0,0.0,10
16,73,starved,0,0.0,10
16,11,working,2,0.0,11
16,43,starved,0,0.0,11
16,58,starved,0,0.0,11
16,68,starved,0,0.0,11
16,12,working,2,0.6666666666666666,12
16,32,working,2,0.3333333333333333,12
16,13,working,2,0.0,13
16,26,working,2,0.0,13
16,37,starved,0,0.0,13
16,59,starved,0,0.0,13
16,63,starved,0,0.0,13
16,14,working,2,0.0,14
16,31,working,2,0.0,14
16,35,starved,0,0.0,14
16,54,starved,0,0.0,14
16,56,starved,0,0.0,14
16,15,working,2,0.0,15
16,39,starved,0,0.0,15
16,49,starved,0,0.0,15
16,66,starved,0,0.0,15
16,72,starved,0,0.0,15
16,16,working,2,0.0,16
16,27,starved,0,0.0,16
16,17,working,2,0.0,17
16,24,starved,0,0.0,17
16,45,starved,0,0.0,17
16,18,working,2,0.0,18
16,55,starved,0,0.0,18
16,60,starved,0,0.0,18
16,64,starved,0,0.0,18
16,19,working,2,0.0,19
16,44,starved,0,0.0,19
16,53,starved,0,0.0,19
16,62,starved,0,0.0,19
16,20,working,2,0.0,20
16,47,starved,0,0.0,20
16,21,working,2,0.3333333333333333,21
16,38,working,2,0.0,21
17,0,working,2,0.0,0
17,71,working,2,0.0,0
17,1,working,2,0.3333333333333333,1
17,29,working,2,0.3333333333333333,1
17,2,working,2,0.0,2
17,25,working,2,0.0,2
17,50,starved,0,0.0,2
17,51,starved,0,0.0,2
17,70,starved,0,0.0,2
17,3,working,2,0.0,3
17,33,working,2,0.0,3
17,4,working,2,0.0,4
17,28,working,2,0.0,4
17,41,blocked,1,0.0,4
17,52,blocked,1,0.0,4
17,69,blocked,1,0.0,4
17,5,working,2,0.6666666666666666,5
17,22,working,2,0.6666666666666666,5
17,6,working,2,0.0,6
17,23,working,2,0.0,6
17,30,starved,0,0.0,6
17,46,starved,0,0.0,6
17,7,working,2,0.0,7
17,42,working,2,0.0,7
17,67,starved,0,0.0,7
17,8,working,2,0.0,8
17,40,working,2,0.0,8
17,57,working,2,0.0,8
17,9,working,2,0.0,9
17,34,working,2,0.0,9
17,36,working,2,0.0,9
17,61,starved,0,0.0,9
17,10,working,2,0.0,10
17,48,working,2,0.0,10
17,65,working,2,0.0,10
17,73,starved,0,0.0,10
17,11,working,2,0.0,11
17,43,working,2,0.0,11
17,58,working,2,0.0,11
17,68,blocked,1,0.0,11
17,12,working,2,0.6666666666666666,12
17,32,working,2,0.6666666666666666,12
17,13,working,2,0.0,13
17,26,working,2,0.0,13
17,37,starved,0,0.0,13
17,59,starved,0,0.0,13
17,63,starved,0,0.0,13
17,14,working,2,0.0,14
17,31,working,2,0.0,14
17,35,working,2,0.0,14
17,54,starved,0,0.0,14
17,56,starved,0,0.0,14
17,15,working,2,0.0,15
17,39,working,2,0.0,15
17,49,working,2,0.0,15
17,66,starved,0,0.0,15
17,72,starved,0,0.0,15
17,16,working,2,0.3333333333333333,16
17,27,working,2,0.0,16
17,17,working,2,0.0,17
17,24,starved,0,0.0,17
17,45,starved,0,0.0,17
17,18,working,2,0.0,18
17,55,starved,0,0.0,18
17,60,starved,0,0.0,18
17,64,starved,0,0.0,18
17,19,working,2,0.0,19
17,44,working,2,0.0,19
17,53,starved,0,0.0,19
17,62,starved,0,0.0,19
17,20,working,2,0.0,20
17,47,working,2,0.0,20
17,21,working,2,0.3333333333333333,21
17,38,working,2,0.0,21
18,0,working,2,0.0,0
18,71,working,2,0.0,0
18,1,working,2,0.3333333333333333,1
18,29,working,2,0.3333333333333333,1
18,2,working,2,0.0,2
18,25,working,2,0.0,2
18,50,starved,0,0.0,2
18,51,starved,0,0.0,2
18,70,starved,0,0.0,2
18,3,working,2,0.0,3
18,33,working,2,0.0,3
18,4,working,2,0.0,4
18,28,working,2,0.0,4
18,41,blocked,1,0.0,4
18,52,blocked,1,0.0,4
18,69,blocked,1,0.0,4
18,5,working,2,0.6666666666666666,5
18,22,working,2,0.6666666666666666,5
18,6,working,2,0.0,6
18,23,working,2,0.0,6
18,30,starved,0,0.0,6
18,46,starved,0,0.0,6
18,7,working,2,0.0,7
18,42,working,2,0.0,7
18,67,starved,0,0.0,7
18,8,working,2,0.0,8
18,40,working,2,0.0,8
18,57,starved,0,0.0,8
18,9,working,2,0.0,9
18,34,working,2,0.0,9
18,36,starved,0,0.0,9
18,61,starved,0,0.0,9
18,10,working,2,0.0,10
18,48,working,2,0.0,10
18,65,starved,0,0.0,10
18,73,starved,0,0.0,10
18,11,working,2,0.0,11
18,43,working,2,0.0,11
18,58,blocked,1,0.0,11
18,68,blocked,1,0.0,11
18,12,working,2,0.6666666666666666,12
18,32,working,2,0.6666666666666666,12
18,13,working,2,0.0,13
18,26,working,2,0.0,13
18,37,starved,0,0.0,13
18,59,starved,0,0.0,13
18,63,starved,0,0.0,13
18,14,working,2,0.0,14
18,31,working,2,0.0,14
18,35,starved,0,0.0,14
18,54,starved,0,0.0,14
18,56,starved,0,0.0,14
18,15,working,2,0.0,15
18,39,working,2,0.0,15
18,49,starved,0,0.0,15
18,66,starved,0,0.0,15
18,72,starved,0,0.0,15
18,16,working,2,0.3333333333333333,16
18,27,working,2,0.3333333333333333,16
18,17,working,2,0.0,17
18,24,working,2,0.0,17
18,45,starved,0,0.0,17
18,18,working,2,0.0,18
18,55,working,2,0.0,18
18,60,starved,0,0.0,18
18,64,starved,0,0.0,18
18,19,working,2,0.0,19
18,44,working,2,0.0,19
18,53,starved,0,0.0,19
18,62,starved,0,0.0,19
18,20,working,2,0.0,20
18,47,working,2,0.0,20
18,21,working,2,0.3333333333333333,21
18,38,working,2,0.0,21
19,0,working,2,0.0,0
19,71,working,2,0.0,0
19,1,working,2,0.3333333333333333,1
19,29,working,2,0.3333333333333333,1
19,2,working,2,0.0,2
19,25,working,2,0.0,2
19,50,starved,0,0.0,2
19,51,starved,0,0.0,2
19,70,starved,0,0.0,2
19,3,working,2,0.0,3
19,33,starved,0,0.0,3
19,4,working,2,0.0,4
19,28,starved,0,0.0,4
19,41,starved,0,0.0,4
19,52,starved,0,0.0,4
19,69,starved,0,0.0,4
19,5,working,2,0.6666666666666666,5
19,22,working,2,0.3333333333333333,5
19,6,working,2,0.0,6
19,23,working,2,0.0,6
19,30,starved,0,0.0,6
19,46,starved,0,0.0,6
19,7,working,2,0.0,7
19,42,working,2,0.0,7
19,67,starved,0,0.0,7
19,8,working,2,0.0,8
19,40,starved,0,0.0,8
19,57,starved,0,0.0,8
19,9,working,2,0.0,9
19,34,starved,0,0.0,9
19,36,starved,0,0.0,9
19,61,starved,0,0.0,9
19,10,working,2,0.0,10
19,48,starved,0,0.0,10
19,65,starved,0,0.0,10
19,73,starved,0,0.0,10
19,11,working,2,0.0,11
19,43,starved,0,0.0,11
19,58,starved,0,0.0,11
19,68,starved,0,0.0,11
19,12,working,2,0.6666666666666666,12
19,32,working,2,0.3333333333333333,12
19,13,working,2,0.0,13
19,26,working,2,0.0,13
19,37,starved,0,0.0,13
19,59,starved,0,0.0,13
19,63,starved,0,0.0,13
19,14,working,2,0.0,14
19,31,working,2,0.0,14
19,35,starved,0,0.0,14
19,54,starved,0,0.0,14
19,56,starved,0,0.0,14
19,15,working,2,0.0,15
19,39,working,2,0.0,15
19,49,starved,0,0.0,15
19,66,starved,0,0.0,15
19,72,starved,0,0.0,15
19,16,working,2,0.3333333333333333,16
19,27,working,2,0.3333333333333333,16
19,17,working,2,0.0,17
19,24,working,2,0.0,17
19,45,starved,0,0.0,17
19,18,working,2,0.0,18
19,55,working,2,0.0,18
19,60,starved,0,0.0,18
19,64,starved,0,0.0,18
19,19,working,2,0.0,19
19,44,working,2,0.0,19
19,53,starved,0,0.0,19
19,62,starved,0,0.0,19
19,20,working,2,0.0,20
19,47,working,2,0.0,20
19,21,working,2,0.3333333333333333,21
19,38,working,2,0.0,21
20,0,working,2,0.0,0
20,71,working,2,0.0,0
20,1,working,2,0.3333333333333333,1
20,29,working,2,0.3333333333333333,1
20,2,working,2,0.0,2
20,25,working,2,0.0,2
20,50,working,2,0.0,2
20,51,starved,0,0.0,2
20,70,starved,0,0.0,2
20,3,working,2,0.3333333333333333,3
20,33,working,2,0.0,3
20,4,working,2,0.0,4
20,28,working,2,0.0,4
20,41,starved,0,0.0,4
20,52,starved,0,0.0,4
20,69,starved,0,0.0,4
20,5,working,2,0.6666666666666666,5
20,22,working,2,0.3333333333333333,5
20,6,working,2,0.0,6
20,23,working,2,0.0,6
20,30,starved,0,0.0,6
20,46,starved,0,0.0,6
20,7,working,2,0.0,7
20,42,working,2,0.0,7
20,67,starved,0,0.0,7
20,8,working,2,0.0,8
20,40,working,2,0.0,8
20,57,starved,0,0.0,8
20,9,working,2,0.0,9
20,34,working,2,0.0,9
20,36,starved,0,0.0,9
20,61,starved,0,0.0,9
20,10,working,2,0.0,10
20,48,working,2,0.0,10
20,65,starved,0,0.0,10
20,73,starved,0,0.0,10
20,11,working,2,0.0,11
20,43,working,2,0.0,11
20,58,starved,0,0.0,11
20,68,starved,0,0.0,11
20,12,working,2,0.6666666666666666,12
20,32,working,2,0.3333333333333333,12
20,13,working,2,0.0,13
20,26,working,2,0.0,13
20,37,starved,0,0.0,13
20,59,starved,0,0.0,13
20,63,starved,0,0.0,13
20,14,working,2,0.0,14
20,31,working,2,0.0,14
20,35,starved,0,0.0,14
20,54,starved,0,0.0,14
20,56,starved,0,0.0,14
20,15,working,2,0.0,15
20,39,working,2,0.0,15
20,49,starved,0,0.0,15
20,66,starved,0,0.0,15
20,72,starved,0,0.0,15
20,16,working,2,0.3333333333333333,16
20,27,working,2,0.3333333333333333,16
20,17,working,2,0.0,17
20,24,working,2,0.0,17
20,45,starved,0,0.0,17
20,18,working,2,0.0,18
20,55,working,2,0.0,18
20,60,starved,0,0.0,18
20,64,starved,0,0.0,18
20,19,working,2,0.0,19
20,44,working,2,0.0,19
20,53,starved,0,0.0,19
20,62,starved,0,0.0,19
20,20,working,2,0.3333333333333333,20
20,47,working,2,0.0,20
20,21,working,2,0.3333333333333333,21
20,38,working,2,0.0,21
21,0,working,2,0.0,0
21,71,working,2,0.0,0
21,1,working,2,0.3333333333333333,1
21,29,working,2,0.0,1
21,2,working,2,0.0,2
21,25,working,2,0.0,2
21,50,starved,0,0.0,2
21,51,starved,0,0.0,2
21,70,starved,0,0.0,2
21,3,working,2,0.3333333333333333,3
21,33,working,2,0.0,3
21,4,working,2,0.0,4
21,28,working,2,0.0,4
21,41,starved,0,0.0,4
21,52,starved,0,0.0,4
21,69,starved,0,0.0,4
21,5,working,2,0.6666666666666666,5
21,22,working,2,0.3333333333333333,5
21,6,working,2,0.0,6
21,23,working,2,0.0,6
21,30,starved,0,0.0,6
21,46,starved,0,0.0,6
21,7,working,2,0.0,7
21,42,working,2,0.0,7
21,67,starved,0,0.0,7
21,8,working,2,0.0,8
21,40,working,2,0.0,8
21,57,starved,0,0.0,8
21,9,working,2,0.0,9
21,34,working,2,0.0,9
21,36,starved,0,0.0,9
21,61,starved,0,0.0,9
21,10,working,2,0.0,10
21,48,working,2,0.0,10
21,65,starved,0,0.0,10
21,73,starved,0,0.0,10
21,11,working,2,0.0,11
21,43,working,2,0.0,11
21,58,starved,0,0.0,11
21,68,starved,0,0.0,11
21,12,working,2,0.6666666666666666,12
21,32,working,2,0.3333333333333333,12
21,13,working,2,0.0,13
21,26,working,2,0.0,13
21,37,starved,0,0.0,13
21,59,starved,0,0.0,13
21,63,starved,0,0.0,13
21,14,working,2,0.0,14
21,31,working,2,0.0,14
21,35,starved,0,0.0,14
21,54,starved,0,0.0,14
21,56,starved,0,0.0,14
21,15,working,2,0.0,15
21,39,working,2,0.0,15
21,49,starved,0,0.0,15
21,66,starved,0,0.0,15
21,72,starved,0,0.0,15
21,16,working,2,0.3333333333333333,16
21,27,working,2,0.3333333333333333,16
21,17,working,2,0.0,17
21,24,working,2,0.0,17
21,45,starved,0,0.0,17
21,18,working,2,0.0,18
21,55,starved,0,0.0,18
21,60,starved,0,0.0,18
21,64,starved,0,0.0,18
21,19,working,2,0.0,19
21,44,starved,0,0.0,19
21,53,starved,0,0.0,19
21,62,starved,0,0.0,19
21,20,working,2,0.0,20
21,47,working,2,0.0,20
21,21,working,2,0.3333333333333333,21
21,38,working,2,0.0,21
22,0,working,2,0.0,0
22,71,working,2,0.0,0
22,1,working,2,0.3333333333333333,1
22,29,working,2,0.0,1
22,2,working,2,0.0,2
22,25,starved,0,0.0,2
22,50,starved,0,0.0,2
22,51,starved,0,0.0,2
22,70,starved,0,0.0,2
22,3,working,2,0.0,3
22,33,working,2,0.0,3
22,4,working,2,0.0,4
22,28,working,2,0.0,4
22,41,blocked,1,0.0,4
22,52,blocked,1,0.0,4
22,69,blocked,1,0.0,4
22,5,working,2,0.6666666666666666,5
22,22,working,2,0.6666666666666666,5
22,6,working,2,0.0,6
22,23,working,2,0.0,6
22,30,starved,0,0.0,6
22,46,starved,0,0.0,6
22,7,working,2,0.0,7
22,42,working,2,0.0,7
22,67,starved,0,0.0,7
22,8,working,2,0.0,8
22,40,working,2,0.0,8
22,57,starved,0,0.0,8
22,9,working,2,0.0,9
22,34,working,2,0.0,9
22,36,starved,0,0.0,9
22,61,starved,0,0.0,9
22,10,working,2,0.0,10
22,48,working,2,0.0,10
22,65,starved,0,0.0,10
22,73,starved,0,0.0,10
22,11,working,2,0.0,11
22,43,working,2,0.0,11
22,58,starved,0,0.0,11
22,68,starved,0,0.0,11
22,12,working,2,0.6666666666666666,12
22,32,working,2,0.3333333333333333,12
22,13,working,2,0.0,13
22,26,working,2,0.0,13
22,37,starved,0,0.0,13
22,59,starved,0,0.0,13
22,63,starved,0,0.0,13
22,14,working,2,0.0,14
22,31,starved,0,0.0,14
22,35,starved,0,0.0,14
22,54,starved,0,0.0,14
22,56,starved,0,0.0,14
22,15,working,2,0.0,15
22,39,starved,0,0.0,15
22,49,starved,0,0.0,15
22,66,starved,0,0.0,15
22,72,starved,0,0.0,15
22,16,working,2,0.3333333333333333,16
22,27,working,2,0.0,16
22,17,working,2,0.0,17
22,24,working,2,0.0,17
22,45,working,2,0.0,17
22,18,working,2,0.0,18
22,55,working,2,0.0,18
22,60,working,2,0.0,18
22,64,starved,0,0.0,18
22,19,working,2,0.0,19
22,44,working,2,0.0,19
22,53,starved,0,0.0,19
22,62,starved,0,0.0,19
22,20,working,2,0.0,20
22,47,starved,0,0.0,20
22,21,working,2,0.0,21
22,38,working,2,0.0,21
23,0,working,2,0.0,0
23,71,working,2,0.0,0
23,1,working,2,0.3333333333333333,1
23,29,working,2,0.3333333333333333,1
23,2,working,2,0.0,2
23,25,working,2,0.0,2
23,50,starved,0,0.0,2
23,51,starved,0,0.0,2
23,70,starved,0,0.0,2
23,3,working,2,0.0,3
23,33,working,2,0.0,3
23,4,working,2,0.0,4
23,28,working,2,0.0,4
23,41,blocked,1,0.0,4
23,52,blocked,1,0.0,4
23,69,blocked,1,0.0,4
23,5,working,2,0.6666666666666666,5
23,22,working,2,0.6666666666666666,5
23,6,working,2,0.0,6
23,23,working,2,0.0,6
23,30,starved,0,0.0,6
23,46,starved,0,0.0,6
23,7,working,2,0.0,7
23,42,working,2,0.0,7
23,67,starved,0,0.0,7
23,8,working,2,0.0,8
23,40,working,2,0.0,8
23,57,starved,0,0.0,8
23,9,working,2,0.0,9
23,34,working,2,0.0,9
23,36,starved,0,0.0,9
23,61,starved,0,0.0,9
23,10,working,2,0.0,10
23,48,starved,0,0.0,10
23,65,starved,0,0.0,10
23,73,starved,0,0.0,10
23,11,working,2,0.0,11
23,43,starved,0,0.0,11
23,58,starved,0,0.0,11
23,68,starved,0,0.0,11
23,12,working,2,0.3333333333333333,12
23,32,working,2,0.3333333333333333,12
23,13,working,2,0.0,13
23,26,working,2,0.0,13
23,37,working,2,0.0,13
23,59,starved,0,0.0,13
23,63,starved,0,0.0,13
23,14,working,2,0.0,14
23,31,working,2,0.0,14
23,35,working,2,0.0,14
23,54,starved,0,0.0,14
23,56,starved,0,0.0,14
23,15,working,2,0.0,15
23,39,working,2,0.0,15
23,49,working,2,0.0,15
23,66,starved,0,0.0,15
23,72,starved,0,0.0,15
23,16,working,2,0.3333333333333333,16
23,27,working,2,0.3333333333333333,16
23,17,working,2,0.0,17
23,24,working,2,0.0,17
23,45,starved,0,0.0,17
23,18,working,2,0.0,18
23,55,working,2,0.0,18
23,60,working,2,0.0,18
23,64,starved,0,0.0,18
23,19,working,2,0.0,19
23,44,working,2,0.0,19
23,53,working,2,0.0,19
23,62,working,2,0.0,19
23,20,working,2,0.3333333333333333,20
23,47,working,2,0.3333333333333333,20
23,21,working,2,0.0,21
23,38,working,2,0.0,21
24,0,working,2,0.0,0
24,71,working,2,0.0,0
24,1,working,2,0.3333333333333333,1
24,29,working,2,0.3333333333333333,1
24,2,working,2,0.0,2
24,25,working,2,0.0,2
24,50,starved,0,0.0,2
24,51,starved,0,0.0,2
24,70,starved,0,0.0,2
24,3,working,2,0.0,3
24,33,working,2,0.0,3
24,4,working,2,0.0,4
24,28,working,2,0.0,4
24,41,blocked,1,0.0,4
24,52,blocked,1,0.0,4
24,69,blocked,1,0.0,4
24,5,working,2,0.6666666666666666,5
24,22,working,2,0.6666666666666666,5
24,6,working,2,0.0,6
24,23,working,2,0.0,6
24,30,starved,0,0.0,6
24,46,starved,0,0.0,6
24,7,working,2,0.0,7
24,42,working,2,0.0,7
24,67,starved,0,0.0,7
24,8,working,2,0.0,8
24,40,working,2,0.0,8
24,57,starved,0,0.0,8
24,9,working,2,0.0,9
24,34,working,2,0.0,9
24,36,working,2,0.0,9
24,61,starved,0,0.0,9
24,10,working,2,0.0,10
24,48,working,2,0.0,10
24,65,working,2,0.0,10
24,73,starved,0,0.0,10
24,11,working,2,0.0,11
24,43,working,2,0.0,11
24,58,working,2,0.0,11
24,68,starved,0,0.0,11
24,12,working,2,0.6666666666666666,12
24,32,working,2,0.3333333333333333,12
24,13,working,2,0.0,13
24,26,working,2,0.0,13
24,37,starved,0,0.0,13
24,59,starved,0,0.0,13
24,63,starved,0,0.0,13
24,14,working,2,0.0,14
24,31,starved,0,0.0,14
24,35,starved,0,0.0,14
24,54,starved,0,0.0,14
24,56,starved,0,0.0,14
24,15,working,2,0.0,15
24,39,starved,0,0.0,15
24,49,starved,0,0.0,15
24,66,starved,0,0.0,15
24,72,starved,0,0.0,15
24,16,working,2,0.3333333333333333,16
24,27,working,2,0.0,16
24,17,working,2,0.0,17
24,24,working,2,0.0,17
24,45,starved,0,0.0,17
24,18,working,2,0.0,18
24,55,working,2,0.0,18
24,60,starved,0,0.0,18
24,64,starved,0,0.0,18
24,19,working,2,0.0,19
24,44,working,2,0.0,19
24,53,starved,0,0.0,19
24,62,starved,0,0.0,19
24,20,working,2,0.3333333333333333,20
24,47,working,2,0.3333333333333333,20
24,21,working,2,0.0,21
24,38,working,2,0.0,21
25,0,working,2,0.0,0
25,71,working,2,0.0,0
25,1,working,2,0.3333333333333333,1
25,29,working,2,0.3333333333333333,1
25,2,working,2,0.0,2
25,25,working,2,0.0,2
25,50,starved,0,0.0,2
25,51,starved,0,0.0,2
25,70,starved,0,0.0,2
25,3,working,2,0.0,3
25,33,working,2,0.0,3
25,4,working,2,0.0,4
25,28,working,2,0.0,4
25,41,blocked,1,0.0,4
25,52,blocked,1,0.0,4
25,69,blocked,1,0.0,4
25,5,working,2,0.6666666666666666,5
25,22,working,2,0.6666666666666666,5
25,6,working,2,0.0,6
25,23,working,2,0.0,6
25,30,starved,0,0.0,6
25,46,starved,0,0.0,6
25,7,working,2,0.0,7
25,42,working,2,0.0,7
25,67,starved,0,0.0,7
25,8,working,2,0.0,8
25,40,working,2,0.0,8
25,57,starved,0,0.0,8
25,9,working,2,0.0,9
25,34,working,2,0.0,9
25,36,starved,0,0.0,9
25,61,starved,0,0.0,9
25,10,working,2,0.0,10
25,48,working,2,0.0,10
25,65,starved,0,0.0,10
25,73,starved,0,0.0,10
25,11,working,2,0.0,11
25,43,working,2,0.0,11
25,58,starved,0,0.0,11
25,68,starved,0,0.0,11
25,12,working,2,0.6666666666666666,12
25,32,working,2,0.3333333333333333,12
25,13,working,2,0.0,13
25,26,working,2,0.0,13
25,37,working,2,0.0,13
25,59,starved,0,0.0,13
25,63,starved,0,0.0,13
25,14,working,2,0.0,14
25,31,working,2,0.0,14
25,35,working,2,0.0,14
25,54,starved,0,0.0,14
25,56,starved,0,0.0,14
25,15,working,2,0.0,15
25,39,working,2,0.0,15
25,49,starved,0,0.0,15
25,66,starved,0,0.0,15
25,72,starved,0,0.0,15
25,16,working,2,0.3333333333333333,16
25,27,working,2,0.0,16
25,17,working,2,0.0,17
25,24,working,2,0.0,17
25,45,starved,0,0.0,17
25,18,working,2,0.0,18
25,55,working,2,0.0,18
25,60,starved,0,0.0,18
25,64,starved,0,0.0,18
25,19,working,2,0.0,19
25,44,working,2,0.0,19
25,53,starved,0,0.0,19
25,62,starved,0,0.0,19
25,20,working,2,0.3333333333333333,20
25,47,working,2,0.3333333333333333,20
25,21,working,2,0.0,21
25,38,starved,0,0.0,21
26,0,working,2,0.0,0
26,71,working,2,0.0,0
26,1,working,2,0.3333333333333333,1
26,29,working,2,0.0,1
26,2,working,2,0.0,2
26,25,working,2,0.0,2
26,50,starved,0,0.0,2
26,51,starved,0,0.0,2
26,70,starved,0,0.0,2
26,3,working,2,0.0,3
26,33,working,2,0.0,3
26,4,working,2,0.0,4
26,28,working,2,0.0,4
26,41,blocked,1,0.0,4
26,52,blocked,1,0.0,4
26,69,blocked,1,0.0,4
26,5,working,2,0.6666666666666666,5
26,22,working,2,0.6666666666666666,5
26,6,working,2,0.0,6
26,23,starved,0,0.0,6
26,30,starved,0,0.0,6
26,46,starved,0,0.0,6
26,7,starved,0,0.0,7
26,42,starved,0,0.0,7
26,67,starved,0,0.0,7
26,8,starved,0,0.0,8
26,40,starved,0,0.0,8
26,57,starved,0,0.0,8
26,9,starved,0,0.0,9
26,34,starved,0,0.0,9
26,36,starved,0,0.0,9
26,61,starved,0,0.0,9
26,10,starved,0,0.0,10
26,48,starved,0,0.0,10
26,65,starved,0,0.0,10
26,73,starved,0,0.0,10
26,11,starved,0,0.0,11
26,43,starved,0,0.0,11
26,58,starved,0,0.0,11
26,68,starved,0,0.0,11
26,12,working,2,0.3333333333333333,12
26,32,working,2,0.3333333333333333,12
26,13,working,2,0.0,13
26,26,starved,0,0.0,13
26,37,starved,0,0.0,13
26,59,starved,0,0.0,13
26,63,starved,0,0.0,13
26,14,working,2,0.0,14
26,31,working,2,0.0,14
26,35,starved,0,0.0,14
26,54,starved,0,0.0,14
26,56,starved,0,0.0,14
26,15,working,2,0.0,15
26,39,working,2,0.0,15
26,49,starved,0,0.0,15
26,66,starved,0,0.0,15
26,72,starved,0,0.0,15
26,16,working,2,0.3333333333333333,16
26,27,working,2,0.0,16
26,17,working,2,0.0,17
26,24,working,2,0.0,17
26,45,starved,0,0.0,17
26,18,working,2,0.0,18
26,55,working,2,0.0,18
26,60,starved,0,0.0,18
26,64,starved,0,0.0,18
26,19,working,2,0.0,19
26,44,working,2,0.0,19
26,53,starved,0,0.0,19
26,62,starved,0,0.0,19
26,20,working,2,0.6666666666666666,20
26,47,working,2,0.3333333333333333,20
26,21,working,2,0.0,21
26,38,working,2,0.0,21
27,0,working,2,0.0,0
27,71,working,2,0.0,0
27,1,working,2,0.3333333333333333,1
27,29,working,2,0.0,1
27,2,working,2,0.0,2
27,25,working,2,0.0,2
27,50,starved,0,0.0,2
27,51,starved,0,0.0,2
27,70,starved,0,0.0,2
27,3,working,2,0.0,3
27,33,working,2,0.0,3
27,4,working,2,0.0,4
27,28,blocked,1,0.0,4
27,41,blocked,1,0.0,4
27,52,blocked,1,0.0,4
27,69,blocked,1,0.0,4
27,5,working,2,0.6666666666666666,5
27,22,working,2,0.6666666666666666,5
27,6,working,2,0.0,6
27,23,working,2,0.0,6
27,30,starved,0,0.0,6
27,46,starved,0,0.0,6
27,7,working,2,0.0,7
27,42,working,2,0.0,7
27,67,starved,0,0.0,7
27,8,working,2,0.0,8
27,40,working,2,0.0,8
27,57,starved,0,0.0,8
27,9,working,2,0.0,9
27,34,working,2,0.0,9
27,36,starved,0,0.0,9
27,61,starved,0,0.0,9
27,10,working,2,0.0,10
27,48,working,2,0.0,10
27,65,starved,0,0.0,10
27,73,starved,0,0.0,10
27,11,working,2,0.0,11
27,43,working,2,0.0,11
27,58,starved,0,0.0,11
27,68,starved,0,0.0,11
27,12,working,2,0.3333333333333333,12
